Temperature,Humidity,Pressure,UV index,Conclusion,Wind direction,Wind speed
52,88,30.19,0,Fair,235.0,2
54,82,30.19,0,Fair,50,1
52,82,30.19,0,Fair,185.83333333333334,1
52,82,30.19,0,Fair,100,3
52,88,30.19,0,Fog,90,5
52,88,30.22,1,Fog,106.45833333333334,2
52,88,30.22,1,Fog,120.57291666666669,0
55,82,30.22,1,Fog,95.40625000000001,1
57,77,30.25,1,Cloudy,94.4875,1
59,67,30.25,2,Cloudy,95.38500000000002,3
63,59,30.25,2,Cloudy,60,3
63,59,30.25,3,Cloudy,86.31968750000001,2
64,56,30.25,3,Cloudy,137.2384375,1
66,43,30.25,4,Cloudy,145.788625,2
66,46,30.22,4,Cloudy,148.22445833333333,3
66,49,30.22,4,Cloudy,350,5
70,43,30.19,4,Cloudy,154.4645029761905,3
70,43,30.16,7,Fair,110,7
70,43,30.16,6,Fair,100,7
72,41,30.13,5,Fair,90,6
72,43,30.13,4,Fair,130,6
72,43,30.1,3,Fair,100,7
70,46,30.1,2,Fair,140,9
70,49,30.1,1,Fair,140,7
70,49,30.13,1,Fair,140,8
68,52,30.13,1,Fair,120,7
66,56,30.13,0,Fair,120,6
66,52,30.13,0,Fair,140,6
66,52,30.13,0,Fair,140,7
64,56,30.13,0,Fair,160,6
64,56,30.16,0,Fair,150,5
64,56,30.16,0,Fair,140,7
63.714285714285715,58.57142857142857,30.15142857142857,0,Fair,160,5
64,59,30.16,0,Fair,140,9
63,63,30.16,0,Fair,140,8
61,68,30.16,0,Fair,160,5
63,63,30.16,0,Fair,140,6
61,68,30.16,0,Fair,220.0,2
57,82,30.16,0,Fog,310,3
57,82,30.16,0,Fog,340,3
55,88,30.16,0,Fog,310,3
55,88,30.16,0,Fog,330,2
55,88,30.16,0,Fog,50,5
55,88,30.13,0,Fog,70,3
66,56,30.13,0,Fair,120,6
55,88,30.13,0,Fog,60,2
55,88,30.13,0,Fog,80.0,3
57,82,30.13,0,Fog,81.42857142857143,0
57,82,30.13,0,Fog,70,1
57,88,30.16,0,Fog,110,3
57,88,30.16,0,Fog,60,2
57,82,30.16,0,Fog,90,2
57,82,30.16,1,Fog,70,5
57,82,30.19,1,Fog,50,2
59,82,30.19,1,Fog,67.5,1
61,72,30.19,1,Fog,61.5,2
63,68,30.19,2,Cloudy,49.833333333333336,1
63,68,30.19,2,Cloudy,46.97619047619048,3
64,59,30.19,3,Cloudy,30,6
64,56,30.19,3,Cloudy,20,6
64,59,30.19,7,Fair,50,5
64,59,30.16,4,Cloudy,36.74404761904762,2
66,60,30.13,4,Cloudy,34.186011904761905,3
66,56,30.1,4,Cloudy,35.23251488095238,3
66,60,30.1,7,Fair,53.23251488095239,3
66,60,30.07,6,Fair,64.89918154761905,3
68,60,30.07,5,Fair,78.22146045918369,3
68,60,30.04,4,Fair,110,6
70,56,30.04,3,Fair,120,7
70,56,30.04,2,Fair,130,6
70,56,30.01,1,Fair,120,6
68,60,30.01,1,Fair,90,8
68,64,30.01,1,Fair,90,7
66,68,30.01,0,Fair,120,7
64,73,30.01,0,Fog,90,5
64,77,30.01,0,Fog,120,8
64,77,30.01,0,Fog,130,8
64,77,30.01,0,Fog,130,7
64,83,30.01,0,Fog,130,7
64,83,30.01,0,Fog,120,8
64,83,30.01,0,Fog,130,8
64,83,30.01,0,Cloudy,130,7
64,83,30.01,0,Cloudy,130,8
64,83,30.01,0,Cloudy,140,8
64,83,30.01,0,Cloudy,130,8
64,83,30.01,0,Cloudy,120,8
64,83,30.01,0,Cloudy,120,9
63,88,29.98,0,Fog,110,7
63,88,29.98,0,Fog,110,8
63,88,29.95,0,Fog,110,9
63,94,29.95,0,Fog,110,10
63,88,29.95,0,Fog,100,9
63,88,29.92,0,Fog,100,10
63,88,29.92,0,Fog,100,9
63,88,29.92,0,Fog,90,9
63,88,29.92,0,Fog,90,8
63,88,29.92,0,Fog,90,6
63,88,29.92,0,Fog,80,6
63,88,29.95,0,Fog,80,7
63,88,29.95,1,Fog,70,7
63,88,29.95,1,Fog,70,6
63,88,29.98,1,Cloudy,70,5
64,77,29.98,1,Cloudy,70,5
64,83,29.98,2,Cloudy,90,6
66,78,29.98,2,Cloudy,120,8
66,78,29.98,3,Cloudy,100,9
68,73,29.98,3,Cloudy,100,9
68,73,29.95,4,Cloudy,100,9
70,73,29.95,4,Cloudy,130,8
70,73,29.92,4,Cloudy,120,9
70,73,29.89,4,Cloudy,100,9
70,73,29.89,4,Cloudy,110,7
72,69,29.86,3,Cloudy,100,9
72,69,29.86,3,Cloudy,80,9
72,69,29.83,2,Cloudy,90,8
72,69,29.83,2,Cloudy,80,8
72,73,29.83,1,Cloudy,60,9
70,73,29.83,1,Cloudy,60,9
70,78,29.8,1,Cloudy,60,9
70,78,29.8,1,Cloudy,40,8
70,78,29.83,0,Cloudy,80,10
70,78,29.83,0,Cloudy,90,12
70,78,29.83,0,Cloudy,80,9
68,83,29.83,0,Cloudy,80,9
68,83,29.86,0,Cloudy,90,12
68,83,29.86,0,Cloudy,100,9
68,83,29.86,0,Cloudy,100,9
66,88,29.86,0,Cloudy,110,7
66,88,29.86,0,Cloudy,120,8
66,88,29.86,0,Cloudy,110,8
66,88,29.86,0,Cloudy,120,6
68,83,29.86,0,Cloudy,120,8
68,83,29.86,0,Cloudy,130,8
68,83,29.86,0,Cloudy,120,8
68,83,29.86,0,Cloudy,130,8
68,83,29.83,0,Cloudy,120,8
66,88,29.83,0,Fog,130,7
66,88,29.83,0,Fog,130,5
66,94,29.8,0,Rain,110,6
66,94,29.83,0,Rain,80,5
64,100,29.83,0,Rain,70,5
66,94,29.83,0,Rain,76.66666666666667,2
66,94,29.83,0,Rain,75.23809523809526,2
64,100,29.83,0,Rain,60,2
66,94,29.83,0,Rain,10,3
66,94,29.83,1,Rain,120,3
66,94,29.83,1,Rain,130,3
66,100,29.86,1,Rain,112.0,3
66,100,29.86,1,Rain,143.66666666666666,3
66,94,29.86,2,Rain,165.94444444444443,3
66,100,29.89,2,Rain,240,5
66,94,29.89,3,Rain,250,3
68,94,29.86,3,Fog,199.90277777777777,3
68,88,29.86,4,Fog,213.96180555555554,3
68,88,29.86,4,Fog,225.96614583333334,0
70,83,29.83,4,Fog,193.96614583333331,2
70,83,29.83,4,Fog,182.759375,3
70,83,29.8,4,Fog,156.10891203703702,2
70,83,29.8,3,Fog,80,5
72,78,29.8,3,Fog,104.69063326719576,2
72,78,29.77,2,Fog,40,5
73,78,29.77,2,Fog,20,5
73,78,29.77,1,Fog,60,5
73,78,29.77,1,Fog,70,6
72,83,29.77,1,Fog,50,5
72,83,29.8,1,Fog,20,5
72,83,29.8,0,Fog,40,5
72,83,29.8,0,Fog,70,5
72,83,29.8,0,Fog,50,5
72,83,29.83,0,Fog,51.42857142857143,1
70,88,29.83,0,Cloudy,50,3
70,88,29.83,0,Fog,60,3
70,88,29.86,0,Fog,70,3
70,88,29.86,0,Fog,70,5
70,94,29.86,0,Fog,60,6
70,88,29.86,0,Fog,90,7
70,88,29.86,0,Fog,100,7
70,88,29.86,0,Fog,110,7
70,88,29.86,0,Fog,120,7
70,88,29.86,0,Fog,70,6
70,88,29.86,0,Fog,90,6
70,88,29.86,0,Fog,70,5
70,88,29.86,0,Fog,60,6
70,88,29.86,0,Fog,40,5
70,94,29.86,0,Fog,60,3
70,94,29.86,0,Fog,60,3
68,94,29.86,0,Fog,90,3
68,94,29.86,0,Fog,50,3
70,94,29.86,0,Fog,10,3
68,94,29.86,0,Fog,20,2
68,94,29.89,0,Fog,20,1
68,100,29.89,0,Fog,46.666666666666664,0
70,94,29.89,0,Fog,69.52380952380952,3
70,88,29.89,1,Fog,90,2
70,94,29.92,1,Fog,90,2
70,94,29.92,1,Fog,210,5
70,94,29.95,1,Fog,250,7
70,94,29.95,2,Fog,230,5
72,88,29.95,2,Fog,220,5
72,83,29.95,3,Fog,250,7
72,83,29.95,3,Fog,250,7
72,88,29.92,4,Fog,280,6
73,78,29.92,4,Fog,280,5
73,83,29.89,4,Fog,240.0,3
73,78,29.89,4,Fog,238.0,2
73,78,29.86,4,Fog,216.33333333333334,2
73,78,29.86,3,Fog,140,5
73,78,29.83,3,Fog,159.1904761904762,3
73,78,29.83,2,Fog,120,6
73,83,29.83,2,Fog,80,7
73,83,29.83,1,Fog,80,5
73,83,29.86,1,Fog,70,6
73,83,29.86,1,Fog,80,7
73,83,29.86,1,Rain,60,6
72,94,29.86,0,Fog,60,6
72,88,29.86,0,Fog,70,6
72,88,29.89,0,Cloudy,100,7
72,83,29.89,0,Cloudy,110,7
72,83,29.92,0,Cloudy,90,6
72,88,29.92,0,Cloudy,90,6
72,83,29.92,0,Cloudy,90,7
72,83,29.92,0,Cloudy,80,6
72,83,29.95,0,Fog,110,6
72,83,29.92,0,Cloudy,130,6
72,83,29.92,0,Cloudy,120,7
70,88,29.95,0,Fog,108.0,3
72,88,29.95,0,Cloudy,100,5
70,94,29.95,0,Fog,98.0,2
70,94,29.95,0,Fog,92.28571428571429,2
70,94,29.95,0,Fog,40,2
70,94,29.92,0,Fog,90,2
70,94,29.92,0,Fog,90,3
70,94,29.92,0,Fog,60,5
70,88,29.92,0,Cloudy,60,7
68,88,29.95,0,Cloudy,70,12
68,94,29.95,0,Cloudy,50,12
68,83,29.95,0,Cloudy,40,14
66,78,30.01,0,Cloudy,40,15
66,78,30.01,1,Cloudy,40,14
64,83,30.04,1,Cloudy,40,13
64,83,30.07,1,Cloudy,40,14
64,83,30.07,2,Cloudy,40,15
64,83,30.1,2,Cloudy,30,14
64,77,30.1,3,Cloudy,30,15
64,77,30.1,3,Cloudy,20,14
66,73,30.1,4,Cloudy,30,16
66,73,30.07,4,Cloudy,20,15
66,68,30.07,4,Cloudy,20,13
66,68,30.07,4,Cloudy,20,14
64,73,30.04,4,Cloudy,20,13
66,68,30.04,3,Cloudy,20,13
66,68,30.04,3,Cloudy,10,10
66,68,30.04,2,Cloudy,20,13
66,68,30.04,2,Cloudy,360,12
66,68,30.07,1,Cloudy,10,10
66,64,30.07,1,Cloudy,20,13
66,64,30.07,1,Cloudy,20,13
64,68,30.1,1,Cloudy,30,12
64,68,30.1,0,Cloudy,20,9
64,64,30.13,0,Cloudy,30,13
64,64,30.13,0,Cloudy,30,13
64,64,30.13,0,Cloudy,30,15
64,64,30.16,0,Cloudy,20,13
64,64,30.16,0,Cloudy,30,12
64,64,30.16,0,Cloudy,30,8
64,64,30.16,0,Cloudy,30,10
64,64,30.19,0,Cloudy,30,9
63,68,30.19,0,Cloudy,30,10
63,68,30.19,0,Cloudy,20,7
63,68,30.19,0,Cloudy,10,7
63,68,30.19,0,Cloudy,360,9
63,63,30.19,0,Cloudy,10,10
63,63,30.19,0,Cloudy,10,9
63,63,30.19,0,Cloudy,10,7
63,63,30.19,0,Cloudy,360,8
63,63,30.19,0,Cloudy,360,7
63,63,30.19,0,Cloudy,360,7
63,63,30.16,0,Cloudy,350,8
63,63,30.16,0,Cloudy,360,9
61,68,30.19,0,Cloudy,360,10
61,68,30.19,0,Fair,360,10
61,72,30.19,0,Cloudy,360,10
61,72,30.19,0,Cloudy,350,8
61,72,30.19,0,Cloudy,350,7
61,72,30.22,0,Cloudy,360,8
61,68,30.22,1,Cloudy,350,8
61,72,30.22,1,Cloudy,360,8
61,72,30.25,1,Cloudy,360,8
61,72,30.25,1,Cloudy,10,8
61,72,30.25,2,Cloudy,360,8
61,72,30.28,2,Cloudy,360,10
61,68,30.28,3,Cloudy,350,8
61,72,30.28,3,Cloudy,360,9
61,72,30.28,4,Cloudy,350,8
61,72,30.25,4,Cloudy,350,9
61,72,30.25,4,Cloudy,350,8
61,68,30.22,4,Cloudy,350,8
59,72,30.22,4,Cloudy,350,8
59,77,30.19,3,Cloudy,360,8
59,77,30.19,3,Cloudy,350,8
59,77,30.19,2,Cloudy,360,8
59,77,30.22,2,Cloudy,360,8
59,77,30.22,1,Cloudy,360,7
59,77,30.22,1,Rain,350,6
59,72,30.22,1,Cloudy,350,7
59,72,30.22,1,Cloudy,340,6
59,72,30.22,0,Cloudy,350,7
59,77,30.22,0,Rain,350,7
57,82,30.22,0,Rain,360,7
59,77,30.22,0,Rain,360,8
59,77,30.22,0,Cloudy,360,8
59,77,30.25,0,Cloudy,350,6
59,72,30.25,0,Fair,360,9
59,72,30.25,0,Fair,10,8
59,72,30.25,0,Fair,10,8
59,72,30.25,0,Fair,10,6
61,68,30.25,0,Fair,360,8
61,68,30.25,0,Fair,360,6
61,68,30.25,0,Fair,10,6
61,63,30.25,0,Fair,10,8
61,63,30.25,0,Fair,10,7
61,63,30.25,0,Fair,360,7
61,63,30.22,0,Fair,10,7
61,63,30.22,0,Cloudy,360,10
61,63,30.22,0,Cloudy,20,9
59,72,30.19,0,Fair,10,10
59,72,30.19,0,Fair,350,9
59,72,30.19,0,Fair,350,8
59,72,30.19,0,Fair,10,9
59,72,30.22,0,Fair,360,7
59,67,30.22,0,Fair,340,7
59,67,30.22,0,Fair,360,7
59,67,30.22,1,Cloudy,20,6
59,67,30.22,1,Cloudy,10,9
59,67,30.22,1,Cloudy,10,7
59,67,30.25,1,Cloudy,360,8
59,67,30.25,2,Cloudy,10,9
59,67,30.25,2,Cloudy,10,12
59,67,30.25,3,Cloudy,10,12
59,67,30.25,3,Cloudy,360,8
59,67,30.25,4,Cloudy,350,7
59,67,30.25,4,Cloudy,350,8
59,67,30.22,4,Cloudy,340,8
59,67,30.22,4,Cloudy,330,8
59,67,30.22,4,Cloudy,330,9
59,67,30.19,3,Cloudy,330,10
57,77,30.19,3,Cloudy,330,12
57,72,30.19,2,Cloudy,330,9
57,77,30.22,2,Cloudy,340,9
57,77,30.21142857142857,1,Rain,350,7
55,88,30.22,1,Rain,320,9
55,88,30.25,1,Rain,360,8
55,88,30.22,0,Rain,10,8
55,88,30.24020408163265,0,Rain,360,9
55,88,30.25,0,Rain,10,10
55,88,30.25,0,Rain,360,9
55,88,30.28,0,Rain,350,8
54,94,30.25,0,Rain,350,7
54,94,30.267142857142858,0,Rain,340,6
54,94,30.28,0,Rain,350,9
54,94,30.28,0,Rain,360,7
54,94,30.28,0,Rain,20,8
54,94,30.28,0,Rain,10,5
54,94,30.28,0,Rain,360,7
54,94,30.25,0,Rain,350,6
54,94,30.25,0,Rain,350,7
54,94,30.26,0,Rain,10,7
54,94,30.25,0,Rain,30,6
54,94,30.25,0,Rain,20,6
54,94,30.255714285714284,0,Rain,10,8
54,94,30.25,0,Rain,10,9
54,88,30.28,0,Rain,360,12
54,94,30.25,0,Rain,360,7
54,88,30.22,0,Rain,20,7
54,94,30.22,0,Rain,10,5
54,88,30.22,0,Rain,10,6
54,94,30.22,0,Rain,360,9
54,94,30.22,0,Rain,10,7
54,94,30.22,0,Rain,10,5
54,88,30.24142857142857,1,Rain,10,6
54,88,30.25,1,Rain,10,5
54,88,30.28,1,Cloudy,340,3
54,94,30.28,1,Rain,123.33333333333333,3
54,94,30.28,2,Rain,173.33333333333331,3
54,94,30.28,2,Rain,10,7
54,94,30.31,3,Rain,360,6
54,94,30.275000000000002,3,Rain,360,5
54,94,30.28,4,Rain,360,7
54,88,30.257857142857144,4,Rain,350,7
54,94,30.22,4,Rain,360,8
54,88,30.22,4,Rain,360,8
55,82,30.22,4,Cloudy,340,6
55,82,30.19,4,Rain,350,5
54,88,30.19,3,Rain,350,6
54,88,30.19,2,Rain,340,6
54,88,30.22,2,Rain,330,7
54,94,30.207142857142856,1,Rain,330,6
54,94,30.22,1,Rain,320,6
54,94,30.22,1,Rain,340,5
54,88,30.22,1,Rain,20,3
54,94,30.22,0,Rain,340,3
54,94,30.22,0,Rain,258.3333333333333,2
54,94,30.22,0,Rain,248.05555555555554,2
54,94,30.25,0,Rain,260,1
54,94,30.25,0,Rain,270,6
54,94,30.25,0,Rain,259.09722222222223,1
54,94,30.25,0,Rain,259.28819444444446,2
54,94,30.25,0,Rain,262.09635416666663,2
54,94,30.25,0,Rain,266.09635416666663,3
54,94,30.25,0,Rain,265.315625,3
54,94,30.22,0,Rain,266.55930555555557,1
54,94,30.25,0,Rain,280,6
54,94,30.22,0,Rain,234.66188078703703,3
54,94,30.22,0,Rain,229.42280189043208,3
54,94,30.22,0,Rain,10,3
54,94,30.22,0,Rain,320,5
54,94,30.22,0,Rain,209.15495466820988,2
54,94,30.19,0,Rain,10,6
54,94,30.19,0,Rain,340,5
54,88,30.19,0,Rain,320,5
54,88,30.19,0,Rain,360,5
54,88,30.19,0,Rain,360,5
54,88,30.19,0,Rain,350,3
54,88,30.19,0,Rain,10,6
54,88,30.202857142857145,0,Rain,280,5
54,94,30.22,0,Rain,265.0,3
54,94,30.22,0,Rain,300,2
54,94,30.22,1,Rain,290,3
54,94,30.22,1,Rain,285.0,1
54,94,30.22,1,Rain,298.3333333333333,3
54,88,30.25,1,Cloudy,309.047619047619,3
54,94,30.25,2,Rain,290,5
54,94,30.25,3,Rain,360,6
55,88,30.24142857142857,3,Rain,340,5
55,88,30.25,3,Rain,320,5
55,88,30.25,4,Rain,290,5
55,94,30.22,4,Rain,335.0,3
57,88,30.19,4,Cloudy,335.0,3
57,82,30.16,4,Cloudy,340,8
57,77,30.16,4,Cloudy,360,9
59,72,30.13,4,Cloudy,360,8
59,72,30.13,3,Cloudy,10,7
57,77,30.13,2,Cloudy,330,6
59,72,30.13,2,Cloudy,350,6
59,77,30.13,1,Cloudy,340,7
59,77,30.16,1,Cloudy,280,6
59,77,30.16,1,Rain,310,3
59,77,30.16,1,Cloudy,300,6
59,72,30.16,0,Rain,320,5
57,77,30.19,0,Rain,330,3
57,77,30.19,0,Rain,311.42857142857144,2
57,82,30.22,0,Cloudy,290,3
55,94,30.22,0,Cloudy,320,3
55,94,30.22,0,Rain,310,5
55,88,30.22,0,Rain,215.23809523809527,2
55,94,30.25,0,Rain,199.2063492063492,0
55,88,30.22,0,Rain,20,3
55,88,30.22,0,Rain,40,7
55,88,30.22,0,Rain,96.88888888888889,3
55,88,30.22,0,Rain,73.21904761904761,3
55,88,30.19,0,Rain,10,5
55,88,30.22,0,Rain,55.026984126984125,3
55,88,30.22,0,Cloudy,117.02698412698412,3
55,94,30.22,0,Cloudy,121.05460317460317,2
55,88,30.19,0,Cloudy,130.6217142857143,3
55,88,30.19,0,Cloudy,350,3
54,94,30.19,0,Cloudy,221.4505502645503,1
54,94,30.19,0,Cloudy,243.30383824640967,0
54,100,30.19,0,Fog,340,2
54,100,30.19,0,Fog,270,2
54,94,30.22,0,Fog,270,3
54,94,30.22,0,Fog,310,3
54,94,30.22,0,Fog,310,3
54,94,30.25,1,Fog,280,3
54,100,30.25,1,Fair,240,2
55,100,30.25,1,Fair,296.6666666666667,1
57,88,30.25,2,Fair,330,5
59,82,30.28,3,Fair,310,5
61,77,30.25,4,Fair,285.23809523809524,3
61,77,30.25,4,Fair,270,8
61,72,30.25,5,Fair,270,7
64,68,30.22,6,Fair,280,6
64,59,30.22,6,Fair,267.891156462585,6
64,59,30.19,5,Cloudy,260,9
66,60,30.16,5,Cloudy,250,9
66,60,30.16,6,Fair,260,8
66,56,30.13,4,Cloudy,260,7
66,56,30.13,4,Cloudy,278.0,5
66,49,30.13,3,Cloudy,238.0,5
68,46,30.1,3,Fair,205.14285714285714,3
68,49,30.1,2,Fair,360,7
68,46,30.1,1,Fair,20,8
68,46,30.13,1,Fair,20,7
66,52,30.13,1,Fair,60,8
63,63,30.13,0,Fair,80,10
61,68,30.13,0,Fair,80,7
59,72,30.16,0,Fair,90,5
61,63,30.16,0,Fair,80,6
59,72,30.19,0,Fair,90,6
59,72,30.19,0,Fair,70,3
57,77,30.19,0,Fair,60,7
57,77,30.22,0,Fair,60,7
57,77,30.22,0,Fair,60,6
55,82,30.22,0,Fair,63.333333333333336,3
55,77,30.22,0,Fair,69.04761904761905,2
55,77,30.22,0,Fair,70,5
55,77,30.22,0,Fair,60,7
54,82,30.22,0,Fair,110,5
55,77,30.22,0,Fair,69.8639455782313,2
54,82,30.22,0,Fair,50,5
54,82,30.22,0,Fair,60,6
54,82,30.22,0,Fair,70,6
52,88,30.22,0,Fair,89.97732426303855,3
52,88,30.22,0,Fair,150,2
54,82,30.22,0,Fair,98.32955404383976,0
50,94,30.22,0,Fair,140,2
52,88,30.22,0,Fair,80,2
50,94,30.22,0,Fair,198.33279343483426,0
50,94,30.22,0,Fog,320,5
48,93,30.25,0,Fair,280,1
48,93,30.25,0,Fair,320,5
48,93,30.25,1,Fog,280,3
50,87,30.25,1,Fair,300.0,1
55,82,30.28,2,Fair,295.0,2
59,72,30.28,3,Fair,298.75,2
61,63,30.28,4,Fair,293.4375,3
63,52,30.28,5,Fair,303.4375,5
63,55,30.28,6,Fair,304.125,3
64,56,30.25,7,Fair,305.95,3
66,49,30.25,6,Fair,330,5
66,46,30.22,6,Fair,310.878125,5
66,43,30.19,6,Fair,308.190625,3
66,49,30.16,5,Cloudy,300.8364583333333,6
66,52,30.13,4,Cloudy,299.98420138888883,5
66,49,30.1,5,Fair,290,7
68,49,30.1,4,Fair,260,7
68,46,30.1,3,Fair,270.1172371031746,3
68,46,30.1,2,Fair,230,5
68,43,30.1,1,Fair,250,6
68,46,30.1,1,Fair,260,7
66,49,30.1,1,Fair,270,5
64,52,30.1,0,Fair,240,5
64,52,30.1,0,Fair,255.0,3
63,55,30.13,0,Fair,256.25,2
57,82,30.13,0,Fair,255.3125,2
57,82,30.13,0,Fog,271.3125,0
57,88,30.13,0,Fog,287.9791666666667,1
55,94,30.16,0,Fog,293.47569444444446,0
55,88,30.16,0,Fog,350,2
54,94,30.19,0,Fog,340,2
54,88,30.19,0,Fair,203.06498015873015,3
55,88,30.19,0,Fog,40,7
55,82,30.19,0,Fog,60,3
55,82,30.19,0,Fog,50,6
54,88,30.19,0,Fog,70,3
54,88,30.19,0,Fog,70,2
54,88,30.19,0,Fog,50,5
52,94,30.19,0,Fog,60,2
52,94,30.19,0,Fog,60,2
52,94,30.19,0,Fog,40,2
54,88,30.19,0,Fog,40,2
52,88,30.19,0,Fair,48.333333333333336,1
52,88,30.19,0,Fog,80,2
52,94,30.19,0,Fog,54.04761904761905,0
50,94,30.22,0,Fog,10,1
50,87,30.22,0,Fog,90,5
50,94,30.22,0,Fog,70,6
52,88,30.22,1,Fog,50,7
52,88,30.25,1,Fog,40,5
54,82,30.25,1,Fog,57.142857142857146,3
55,77,30.28,1,Cloudy,60,9
55,82,30.28,2,Cloudy,50,9
59,67,30.28,2,Cloudy,40,10
61,59,30.28,5,Fair,40,10
63,55,30.28,6,Fair,30,10
63,55,30.25,7,Fair,50,9
64,52,30.25,7,Fair,50,6
66,52,30.22,4,Cloudy,95.0,2
66,52,30.22,4,Cloudy,360,5
64,56,30.19,4,Cloudy,149.16666666666666,3
68,49,30.16,4,Cloudy,40,5
64,52,30.16,3,Cloudy,300,6
68,46,30.16,3,Cloudy,236.52777777777774,5
68,49,30.13,2,Cloudy,300,6
68,49,30.13,1,Cloudy,229.30555555555557,3
68,46,30.16,1,Cloudy,270,6
68,49,30.16,1,Fair,215.16666666666666,3
66,49,30.16,1,Fair,187.41203703703704,3
66,49,30.13,1,Fair,154.55489417989415,0
64,59,30.13,0,Fair,40,3
61,68,30.16,0,Fair,70,3
61,68,30.16,0,Fair,70,2
57,82,30.16,0,Fair,173.50784202569918,2
57,82,30.16,0,Fog,300,5
55,88,30.19,0,Fog,290,5
55,88,30.19,0,Fog,290,5
54,88,30.19,0,Fog,290,5
52,94,30.19,0,Fog,290,5
54,88,30.19,0,Fair,310,5
54,88,30.19,0,Fair,310,5
54,88,30.19,0,Fair,40,2
55,82,30.19,0,Fair,70,1
54,88,30.19,0,Fair,142.85714285714286,1
52,94,30.16,0,Fog,80,3
54,88,30.16,0,Fog,100,9
52,94,30.16,0,Fog,90,6
52,94,30.16,0,Fog,50,5
52,94,30.16,0,Fog,30,3
52,94,30.16,0,Fog,360,5
52,88,30.16,0,Fog,320,2
52,88,30.16,0,Fog,310,2
50,94,30.16,0,Fog,221.42857142857142,2
50,94,30.16,0,Fog,100,3
50,94,30.19,0,Fog,90,3
50,94,30.19,0,Fog,340,1
50,94,30.19,1,Fog,340,1
50,100,30.22,1,Fog,30,1
54,94,30.22,1,Fog,200.0,0
55,88,30.22,2,Fog,227.5,2
57,82,30.25,3,Fair,173.5,2
59,82,30.25,4,Fair,133.5,3
61,72,30.22,5,Fair,143.5,3
63,68,30.22,6,Fair,70,5
64,64,30.22,7,Fair,100,5
66,60,30.22,7,Fair,100,6
66,56,30.19,8,Fair,112.25,5
66,56,30.16,6,Fair,70,6
66,56,30.16,5,Cloudy,190,6
68,52,30.13,5,Cloudy,112.04166666666667,5
70,46,30.1,5,Fair,70,6
70,49,30.07,4,Fair,130,5
70,49,30.07,3,Fair,128.86309523809524,3
70,46,30.07,2,Fair,140,6
70,46,30.07,1,Fair,130,8
68,49,30.07,1,Fair,130,9
66,52,30.07,1,Fair,120,9
64,56,30.07,1,Fair,120,8
64,59,30.1,0,Fair,120,9
63,63,30.1,0,Haze,90,6
61,72,30.1,0,Fog,90,7
61,72,30.1,0,Fog,80,5
61,68,30.13,0,Fair,110,9
61,68,30.13,0,Fair,120,8
61,68,30.13,0,Fair,120,8
59,72,30.16,0,Fair,120,8
57,77,30.16,0,Fair,120,8
57,77,30.16,0,Fog,120,6
57,82,30.16,0,Fair,92.85714285714286,2
57,82,30.16,0,Fog,40,3
55,88,30.16,0,Fog,60,5
55,82,30.16,0,Fog,70,5
55,88,30.16,0,Fog,60,5
55,88,30.16,0,Fog,50,5
55,88,30.16,0,Fog,50,5
55,88,30.16,0,Fog,40,5
